round,draw_date,draw_datetime_used,draw_location_name,station_id,station_name,temp_at_draw,humidity_at_draw,wind_at_draw,pressure_at_draw,snow_at_draw,precip_1h,precip_6h,precip_24h,daily_tavg,daily_tmin,daily_tmax,daily_precip_mm,is_raining,is_snowing,temp_bin,humidity_bin
622,2014-11-01,2014-11-01 20:35:00,MBC Studio,108,Seoul ASOS,16.2,70.0,3.3,1002.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
623,2014-11-08,2014-11-08 20:35:00,MBC Studio,108,Seoul ASOS,9.5,63.0,1.7,1013.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
624,2014-11-15,2014-11-15 20:35:00,MBC Studio,108,Seoul ASOS,4.2,38.0,1.6,1018.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
625,2014-11-22,2014-11-22 20:35:00,MBC Studio,108,Seoul ASOS,9.4,92.0,1.2,1014.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
626,2014-11-29,2014-11-29 20:35:00,MBC Studio,108,Seoul ASOS,7.6,85.0,2.4,1010.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
627,2014-12-06,2014-12-06 20:35:00,MBC Studio,108,Seoul ASOS,-6.1,50.0,2.6,1015.5,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
628,2014-12-13,2014-12-13 20:35:00,MBC Studio,108,Seoul ASOS,-5.7,46.0,1.1,1017.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
629,2014-12-20,2014-12-20 20:35:00,MBC Studio,108,Seoul ASOS,-5.1,56.0,3.8,1014.6,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
630,2014-12-27,2014-12-27 20:35:00,MBC Studio,108,Seoul ASOS,-1.3,43.0,1.6,1017.9,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
631,2015-01-03,2015-01-03 20:35:00,MBC Studio,108,Seoul ASOS,1.0,69.0,3.4,1009.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
632,2015-01-10,2015-01-10 20:35:00,MBC Studio,108,Seoul ASOS,1.2,76.0,2.4,1011.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
633,2015-01-17,2015-01-17 20:35:00,MBC Studio,108,Seoul ASOS,-3.3,39.0,2.6,1019.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
634,2015-01-24,2015-01-24 20:35:00,MBC Studio,108,Seoul ASOS,3.0,68.0,0.7,1016.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
635,2015-01-31,2015-01-31 20:35:00,MBC Studio,108,Seoul ASOS,-3.7,46.0,3.6,1022.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
636,2015-02-07,2015-02-07 20:35:00,MBC Studio,108,Seoul ASOS,2.4,78.0,4.1,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
637,2015-02-14,2015-02-14 20:35:00,MBC Studio,108,Seoul ASOS,5.4,82.0,3.6,1010.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
638,2015-02-21,2015-02-21 20:35:00,MBC Studio,108,Seoul ASOS,5.6,99.0,2.4,1005.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
639,2015-02-28,2015-02-28 20:35:00,MBC Studio,108,Seoul ASOS,4.5,43.0,2.3,1012.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
640,2015-03-07,2015-03-07 20:35:00,MBC Studio,108,Seoul ASOS,5.4,47.0,1.9,1014.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
641,2015-03-14,2015-03-14 20:35:00,MBC Studio,108,Seoul ASOS,3.5,33.0,1.9,1012.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
642,2015-03-21,2015-03-21 20:35:00,MBC Studio,108,Seoul ASOS,10.2,46.0,1.6,1005.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
643,2015-03-28,2015-03-28 20:35:00,MBC Studio,108,Seoul ASOS,9.4,26.0,4.0,1006.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,dry
644,2015-04-04,2015-04-04 20:35:00,MBC Studio,108,Seoul ASOS,13.7,69.0,1.6,1003.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
645,2015-04-11,2015-04-11 20:35:00,MBC Studio,108,Seoul ASOS,13.9,31.0,2.6,1015.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
646,2015-04-18,2015-04-18 20:35:00,MBC Studio,108,Seoul ASOS,18.3,30.0,2.4,1002.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
647,2015-04-25,2015-04-25 20:35:00,MBC Studio,108,Seoul ASOS,14.9,33.0,3.0,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
648,2015-05-02,2015-05-02 20:35:00,MBC Studio,108,Seoul ASOS,20.3,68.0,1.8,1000.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
649,2015-05-09,2015-05-09 20:35:00,MBC Studio,108,Seoul ASOS,15.7,71.0,3.3,1003.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
650,2015-05-16,2015-05-16 20:35:00,MBC Studio,108,Seoul ASOS,17.1,52.0,3.5,1000.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
651,2015-05-23,2015-05-23 20:35:00,MBC Studio,108,Seoul ASOS,19.6,31.0,4.0,1000.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
652,2015-05-30,2015-05-30 20:35:00,MBC Studio,108,Seoul ASOS,19.0,75.0,2.7,995.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
653,2015-06-06,2015-06-06 20:35:00,MBC Studio,108,Seoul ASOS,23.4,49.0,3.8,1002.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
654,2015-06-13,2015-06-13 20:35:00,MBC Studio,108,Seoul ASOS,24.3,72.0,4.2,996.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
655,2015-06-20,2015-06-20 20:35:00,MBC Studio,108,Seoul ASOS,18.4,96.0,1.9,999.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
656,2015-06-27,2015-06-27 20:35:00,MBC Studio,108,Seoul ASOS,25.8,53.0,2.1,997.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
657,2015-07-04,2015-07-04 20:35:00,MBC Studio,108,Seoul ASOS,24.0,57.0,2.5,999.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
658,2015-07-11,2015-07-11 20:35:00,MBC Studio,108,Seoul ASOS,30.1,64.0,0.8,997.5,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
659,2015-07-18,2015-07-18 20:35:00,MBC Studio,108,Seoul ASOS,23.4,86.0,0.4,1000.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
660,2015-07-25,2015-07-25 20:35:00,MBC Studio,108,Seoul ASOS,24.5,99.0,4.8,996.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
661,2015-08-01,2015-08-01 20:35:00,MBC Studio,108,Seoul ASOS,27.9,76.0,3.4,999.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
662,2015-08-08,2015-08-08 20:35:00,MBC Studio,108,Seoul ASOS,25.2,82.0,2.8,1002.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
663,2015-08-15,2015-08-15 20:35:00,MBC Studio,108,Seoul ASOS,27.0,70.0,0.5,998.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
664,2015-08-22,2015-08-22 20:35:00,MBC Studio,108,Seoul ASOS,24.6,71.0,2.7,995.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
665,2015-08-29,2015-08-29 20:35:00,MBC Studio,108,Seoul ASOS,24.3,70.0,2.3,998.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
666,2015-09-05,2015-09-05 20:35:00,MBC Studio,108,Seoul ASOS,21.1,76.0,1.9,998.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
667,2015-09-12,2015-09-12 20:35:00,MBC Studio,108,Seoul ASOS,19.8,60.0,3.7,1001.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
668,2015-09-19,2015-09-19 20:35:00,MBC Studio,108,Seoul ASOS,21.3,65.0,3.9,1003.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
669,2015-09-26,2015-09-26 20:35:00,MBC Studio,108,Seoul ASOS,21.9,45.0,3.1,1002.3,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
670,2015-10-03,2015-10-03 20:35:00,MBC Studio,108,Seoul ASOS,15.5,31.0,1.2,1011.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
671,2015-10-10,2015-10-10 20:35:00,MBC Studio,108,Seoul ASOS,11.3,62.0,2.3,999.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
672,2015-10-17,2015-10-17 20:35:00,MBC Studio,108,Seoul ASOS,18.3,67.0,0.8,1010.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
673,2015-10-24,2015-10-24 20:35:00,MBC Studio,108,Seoul ASOS,15.4,53.0,2.1,1010.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
674,2015-10-31,2015-10-31 20:35:00,MBC Studio,108,Seoul ASOS,6.1,44.0,1.3,1018.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
675,2015-11-07,2015-11-07 20:35:00,MBC Studio,108,Seoul ASOS,11.3,95.0,6.0,1008.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
676,2015-11-14,2015-11-14 20:35:00,MBC Studio,108,Seoul ASOS,13.1,96.0,1.5,1005.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
677,2015-11-21,2015-11-21 20:35:00,MBC Studio,108,Seoul ASOS,9.0,56.0,0.7,1017.8,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
678,2015-11-28,2015-11-28 20:35:00,MBC Studio,108,Seoul ASOS,0.2,82.0,3.0,1019.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
679,2015-12-05,2015-12-05 20:35:00,MBC Studio,108,Seoul ASOS,1.5,49.0,3.1,1017.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
680,2015-12-12,2015-12-12 20:35:00,MBC Studio,108,Seoul ASOS,5.0,51.0,1.5,1013.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
681,2015-12-19,2015-12-19 20:35:00,MBC Studio,108,Seoul ASOS,-0.3,61.0,2.0,1023.8,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
682,2015-12-26,2015-12-26 20:35:00,MBC Studio,108,Seoul ASOS,-0.5,59.0,4.3,1013.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
683,2016-01-02,2016-01-02 20:35:00,MBC Studio,108,Seoul ASOS,7.7,83.0,1.6,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
684,2016-01-09,2016-01-09 20:35:00,MBC Studio,108,Seoul ASOS,-2.2,70.0,1.6,1014.4,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
685,2016-01-16,2016-01-16 20:35:00,MBC Studio,108,Seoul ASOS,-0.1,75.0,2.6,1012.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
686,2016-01-23,2016-01-23 20:35:00,MBC Studio,108,Seoul ASOS,-13.6,48.0,1.9,1017.1,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
687,2016-01-30,2016-01-30 20:35:00,MBC Studio,108,Seoul ASOS,-0.2,56.0,3.0,1016.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
688,2016-02-06,2016-02-06 20:35:00,MBC Studio,108,Seoul ASOS,-2.6,31.0,3.8,1013.9,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
689,2016-02-13,2016-02-13 20:35:00,MBC Studio,108,Seoul ASOS,11.1,99.0,3.6,989.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
690,2016-02-20,2016-02-20 20:35:00,MBC Studio,108,Seoul ASOS,-0.3,28.0,5.1,1013.7,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,dry
691,2016-02-27,2016-02-27 20:35:00,MBC Studio,108,Seoul ASOS,2.5,46.0,1.9,1014.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
692,2016-03-05,2016-03-05 20:35:00,MBC Studio,108,Seoul ASOS,10.3,98.0,1.9,1006.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
693,2016-03-12,2016-03-12 20:35:00,MBC Studio,108,Seoul ASOS,3.8,59.0,3.3,1014.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
694,2016-03-19,2016-03-19 20:35:00,MBC Studio,108,Seoul ASOS,10.3,51.0,1.9,1006.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
695,2016-03-26,2016-03-26 20:35:00,MBC Studio,108,Seoul ASOS,5.5,56.0,2.7,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
696,2016-04-02,2016-04-02 20:35:00,MBC Studio,108,Seoul ASOS,13.1,64.0,2.6,1009.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
697,2016-04-09,2016-04-09 20:35:00,MBC Studio,108,Seoul ASOS,11.9,89.0,3.2,1003.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
698,2016-04-16,2016-04-16 20:35:00,MBC Studio,108,Seoul ASOS,12.6,95.0,5.2,985.0,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
699,2016-04-23,2016-04-23 20:35:00,MBC Studio,108,Seoul ASOS,13.4,27.0,2.1,1003.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
700,2016-04-30,2016-04-30 20:35:00,MBC Studio,108,Seoul ASOS,16.8,44.0,2.4,1001.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
701,2016-05-07,2016-05-07 20:35:00,MBC Studio,108,Seoul ASOS,17.1,59.0,3.6,1006.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
702,2016-05-14,2016-05-14 20:35:00,MBC Studio,108,Seoul ASOS,18.8,50.0,1.8,1009.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
703,2016-05-21,2016-05-21 20:35:00,MBC Studio,108,Seoul ASOS,24.0,29.0,1.4,1007.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,dry
704,2016-05-28,2016-05-28 20:35:00,MBC Studio,108,Seoul ASOS,20.2,47.0,2.1,997.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
705,2016-06-04,2016-06-04 20:35:00,MBC Studio,108,Seoul ASOS,20.2,60.0,2.2,999.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
706,2016-06-11,2016-06-11 20:35:00,MBC Studio,108,Seoul ASOS,23.8,81.0,2.8,999.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
707,2016-06-18,2016-06-18 20:35:00,MBC Studio,108,Seoul ASOS,23.0,64.0,0.6,1001.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
708,2016-06-25,2016-06-25 20:35:00,MBC Studio,108,Seoul ASOS,22.7,67.0,2.1,994.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
709,2016-07-02,2016-07-02 20:35:00,MBC Studio,108,Seoul ASOS,23.3,80.0,3.6,996.8,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
710,2016-07-09,2016-07-09 20:35:00,MBC Studio,108,Seoul ASOS,26.9,68.0,3.0,996.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
711,2016-07-16,2016-07-16 20:35:00,MBC Studio,108,Seoul ASOS,21.4,95.0,1.5,991.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
712,2016-07-23,2016-07-23 20:35:00,MBC Studio,108,Seoul ASOS,27.3,86.0,1.6,999.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
713,2016-07-30,2016-07-30 20:35:00,MBC Studio,108,Seoul ASOS,28.4,73.0,2.0,1001.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
714,2016-08-06,2016-08-06 20:35:00,MBC Studio,108,Seoul ASOS,30.3,73.0,1.0,997.5,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
715,2016-08-13,2016-08-13 20:35:00,MBC Studio,108,Seoul ASOS,29.1,70.0,3.4,995.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
716,2016-08-20,2016-08-20 20:35:00,MBC Studio,108,Seoul ASOS,30.3,61.0,0.5,995.5,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
717,2016-08-27,2016-08-27 20:35:00,MBC Studio,108,Seoul ASOS,23.8,45.0,4.1,998.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
718,2016-09-03,2016-09-03 20:35:00,MBC Studio,108,Seoul ASOS,24.3,76.0,2.2,999.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
719,2016-09-10,2016-09-10 20:35:00,MBC Studio,108,Seoul ASOS,25.0,67.0,1.1,1002.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
720,2016-09-17,2016-09-17 20:35:00,MBC Studio,108,Seoul ASOS,23.5,55.0,3.2,1001.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
721,2016-09-24,2016-09-24 20:35:00,MBC Studio,108,Seoul ASOS,21.9,68.0,2.6,1006.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
722,2016-10-01,2016-10-01 20:35:00,MBC Studio,108,Seoul ASOS,21.5,70.0,0.5,1008.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
723,2016-10-08,2016-10-08 20:35:00,MBC Studio,108,Seoul ASOS,14.7,56.0,3.1,1003.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
724,2016-10-15,2016-10-15 20:35:00,MBC Studio,108,Seoul ASOS,19.5,56.0,1.4,1013.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
725,2016-10-22,2016-10-22 20:35:00,MBC Studio,108,Seoul ASOS,18.5,61.0,0.8,1003.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
726,2016-10-29,2016-10-29 20:35:00,MBC Studio,108,Seoul ASOS,5.7,38.0,2.9,1017.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
727,2016-11-05,2016-11-05 20:35:00,MBC Studio,108,Seoul ASOS,15.7,85.0,1.3,1005.6,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
728,2016-11-12,2016-11-12 20:35:00,MBC Studio,108,Seoul ASOS,13.5,70.0,2.6,1011.4,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
729,2016-11-19,2016-11-19 20:35:00,MBC Studio,108,Seoul ASOS,13.0,84.0,2.7,1005.8,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
730,2016-11-26,2016-11-26 20:35:00,MBC Studio,108,Seoul ASOS,1.3,88.0,2.6,1011.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,very_humid
731,2016-12-03,2016-12-03 20:35:00,MBC Studio,108,Seoul ASOS,4.9,66.0,0.9,1013.2,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
732,2016-12-10,2016-12-10 20:35:00,MBC Studio,108,Seoul ASOS,-1.6,50.0,1.3,1017.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
733,2016-12-17,2016-12-17 20:35:00,MBC Studio,108,Seoul ASOS,4.6,64.0,0.8,1019.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
734,2016-12-24,2016-12-24 20:35:00,MBC Studio,108,Seoul ASOS,-2.6,71.0,1.6,1021.3,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
735,2016-12-31,2016-12-31 20:35:00,MBC Studio,108,Seoul ASOS,1.4,73.0,1.5,1018.7,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
736,2017-01-07,2017-01-07 20:35:00,MBC Studio,108,Seoul ASOS,4.4,59.0,1.4,1008.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
737,2017-01-14,2017-01-14 20:35:00,MBC Studio,108,Seoul ASOS,-8.3,31.0,3.0,1016.5,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
738,2017-01-21,2017-01-21 20:35:00,MBC Studio,108,Seoul ASOS,-3.5,82.0,0.5,1011.8,0.0,0.0,0.0,0.0,,,,,False,False,freezing,very_humid
739,2017-01-28,2017-01-28 20:35:00,MBC Studio,108,Seoul ASOS,1.3,34.0,2.2,1013.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
740,2017-02-04,2017-02-04 20:35:00,MBC Studio,108,Seoul ASOS,2.3,64.0,1.5,1007.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
741,2017-02-11,2017-02-11 20:35:00,MBC Studio,108,Seoul ASOS,-3.3,51.0,2.7,1015.0,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,moderate
742,2017-02-18,2017-02-18 20:35:00,MBC Studio,108,Seoul ASOS,-0.8,67.0,2.8,1015.2,-9.0,0.0,0.0,0.0,,,,,False,False,freezing,humid
743,2017-02-25,2017-02-25 20:35:00,MBC Studio,108,Seoul ASOS,3.0,67.0,2.1,1010.0,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
744,2017-03-04,2017-03-04 20:35:00,MBC Studio,108,Seoul ASOS,5.8,64.0,1.2,1007.6,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
745,2017-03-11,2017-03-11 20:35:00,MBC Studio,108,Seoul ASOS,7.3,48.0,1.5,1012.4,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
746,2017-03-18,2017-03-18 20:35:00,MBC Studio,108,Seoul ASOS,8.3,31.0,2.1,1013.9,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
747,2017-03-25,2017-03-25 20:35:00,MBC Studio,108,Seoul ASOS,5.9,38.0,1.3,1009.5,-9.0,0.0,0.0,0.0,,,,,False,False,cold,moderate
748,2017-04-01,2017-04-01 20:35:00,MBC Studio,108,Seoul ASOS,8.4,60.0,3.5,1006.1,-9.0,0.0,0.0,0.0,,,,,False,False,cold,humid
749,2017-04-08,2017-04-08 20:35:00,MBC Studio,108,Seoul ASOS,12.5,76.0,4.0,1001.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,humid
750,2017-04-15,2017-04-15 20:35:00,MBC Studio,108,Seoul ASOS,17.2,55.0,2.6,1004.3,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
751,2017-04-22,2017-04-22 20:35:00,MBC Studio,108,Seoul ASOS,14.1,37.0,3.0,1004.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
752,2017-04-29,2017-04-29 20:35:00,MBC Studio,108,Seoul ASOS,18.2,30.0,2.2,995.9,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
753,2017-05-06,2017-05-06 20:35:00,MBC Studio,108,Seoul ASOS,14.0,43.0,2.9,1005.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
754,2017-05-13,2017-05-13 20:35:00,MBC Studio,108,Seoul ASOS,13.6,84.0,3.1,996.7,-9.0,0.0,0.0,0.0,,,,,False,False,mild,very_humid
755,2017-05-20,2017-05-20 20:35:00,MBC Studio,108,Seoul ASOS,19.9,44.0,2.8,1005.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
756,2017-05-27,2017-05-27 20:35:00,MBC Studio,108,Seoul ASOS,18.8,32.0,3.0,1002.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
757,2017-06-03,2017-06-03 20:35:00,MBC Studio,108,Seoul ASOS,19.8,53.0,3.1,998.5,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
758,2017-06-10,2017-06-10 20:35:00,MBC Studio,108,Seoul ASOS,22.0,31.0,3.4,996.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
759,2017-06-17,2017-06-17 20:35:00,MBC Studio,108,Seoul ASOS,22.2,55.0,2.9,1000.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
760,2017-06-24,2017-06-24 20:35:00,MBC Studio,108,Seoul ASOS,22.9,85.0,1.1,992.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
761,2017-07-01,2017-07-01 20:35:00,MBC Studio,108,Seoul ASOS,24.0,90.0,0.3,997.9,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
762,2017-07-08,2017-07-08 20:35:00,MBC Studio,108,Seoul ASOS,26.0,81.0,2.2,997.6,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
763,2017-07-15,2017-07-15 20:35:00,MBC Studio,108,Seoul ASOS,24.6,91.0,1.9,1001.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
764,2017-07-22,2017-07-22 20:35:00,MBC Studio,108,Seoul ASOS,29.4,82.0,1.9,998.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,very_humid
765,2017-07-29,2017-07-29 20:35:00,MBC Studio,108,Seoul ASOS,27.2,69.0,2.6,997.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
766,2017-08-05,2017-08-05 20:35:00,MBC Studio,108,Seoul ASOS,31.6,66.0,1.4,992.0,-9.0,0.0,0.0,0.0,,,,,False,False,hot,humid
767,2017-08-12,2017-08-12 20:35:00,MBC Studio,108,Seoul ASOS,28.2,60.0,0.9,1000.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
768,2017-08-19,2017-08-19 20:35:00,MBC Studio,108,Seoul ASOS,26.6,76.0,2.4,1001.5,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
769,2017-08-26,2017-08-26 20:35:00,MBC Studio,108,Seoul ASOS,24.2,62.0,2.3,1005.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
770,2017-09-02,2017-09-02 20:35:00,MBC Studio,108,Seoul ASOS,23.7,67.0,1.4,1002.7,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
771,2017-09-09,2017-09-09 20:35:00,MBC Studio,108,Seoul ASOS,23.6,77.0,1.6,1003.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
772,2017-09-16,2017-09-16 20:35:00,MBC Studio,108,Seoul ASOS,21.8,52.0,3.6,1003.2,-9.0,0.0,0.0,0.0,,,,,False,False,warm,moderate
773,2017-09-23,2017-09-23 20:35:00,MBC Studio,108,Seoul ASOS,21.4,78.0,1.7,1006.0,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
774,2017-09-30,2017-09-30 20:35:00,MBC Studio,108,Seoul ASOS,20.3,76.0,1.5,1011.4,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
775,2017-10-07,2017-10-07 20:35:00,MBC Studio,108,Seoul ASOS,22.1,69.0,0.8,1010.1,-9.0,0.0,0.0,0.0,,,,,False,False,warm,humid
776,2017-10-14,2017-10-14 20:35:00,MBC Studio,108,Seoul ASOS,14.7,28.0,1.7,1016.1,-9.0,0.0,0.0,0.0,,,,,False,False,mild,dry
777,2017-10-21,2017-10-21 20:35:00,MBC Studio,108,Seoul ASOS,17.6,45.0,0.7,1006.2,-9.0,0.0,0.0,0.0,,,,,False,False,mild,moderate
